"14101","16,18,20,23,24,32","7"
"14100","01,06,09,10,14,16","11"
"14099","01,05,10,11,13,32","14"
"14098","02,13,17,20,29,31","7"
"14097","07,13,24,25,27,32","15"
"14096","12,14,17,19,22,24","8"
"14095","05,06,08,14,22,31","8"
"14094","01,10,18,20,23,29","1"
"14093","02,08,09,10,20,29","5"
"14092","03,13,18,19,22,26","7"
"14091","01,05,12,19,27,29","14"
"14090","05,09,11,19,24,32","13"
"14089","04,06,14,17,27,30","9"
"14088","03,06,11,14,16,29","15"
"14087","06,18,22,23,32,33","6"
"14086","02,04,10,12,14,30","8"
"14085","01,02,11,19,23,29","8"
"14084","01,06,09,10,13,25","8"
"14083","05,06,19,21,23,33","12"
"14082","02,04,20,25,26,29","11"
"14081","08,14,22,24,27,29","10"
"14080","05,14,16,17,25,30","7"
"14079","02,07,16,22,27,28","2"
"14078","02,03,05,06,09,17","7"
"14077","08,09,12,15,19,22","10"
"14076","06,10,12,17,18,33","11"
"14075","03,09,11,22,27,29","6"
"14074","01,03,06,13,30,31","12"
"14073","01,12,16,20,30,33","2"
"14072","01,03,07,13,19,32","16"
"14071","02,04,12,17,22,25","14"
"14070","01,07,09,19,28,29","7"
"14069","05,12,17,19,25,30","11"
"14068","04,12,13,22,27,29","16"
"14067","01,06,07,17,18,23","6"
"14066","02,05,15,17,18,21","16"
"14065","03,04,05,08,10,22","6"
"14064","02,09,15,16,29,32","14"
"14063","03,08,17,21,22,31","16"
"14062","06,09,15,24,25,26","9"
"14061","02,14,17,27,28,31","8"
"14060","03,05,14,18,25,33","6"
"14059","05,08,12,13,23,25","13"
"14058","02,03,12,13,14,25","11"
"14057","02,04,12,18,23,31","8"
"14056","01,11,18,20,28,29","1"
"14055","02,09,14,19,21,30","4"
"14054","01,04,05,11,29,30","14"
"14053","14,17,19,22,26,31","2"
"14052","09,13,15,28,30,33","8"
"14051","10,16,19,21,23,24","13"
"14050","03,17,23,25,26,32","13"
"14049","06,07,16,17,23,32","6"
"14048","06,09,16,17,24,25","16"
"14047","08,10,11,12,19,29","15"
"14046","02,10,11,17,18,22","10"
"14045","02,04,09,11,19,22","15"
"14044","04,09,21,27,28,33","12"
"14043","02,05,09,14,24,33","9"
"14042","12,15,20,25,28,33","14"
"14041","07,11,16,18,21,22","2"
"14040","03,04,06,11,12,15","8"
"14039","03,11,15,19,20,31","7"
"14038","04,07,22,23,24,33","16"
"14037","06,13,14,24,25,30","7"
"14036","01,07,08,09,11,22","3"
"14035","07,08,09,17,32,33","6"
"14034","01,03,04,08,25,31","6"
"14033","05,13,23,28,32,33","12"
"14032","01,02,14,22,29,33","7"
"14031","04,10,16,17,21,27","14"
"14030","12,18,19,23,24,30","10"
"14029","02,07,14,16,21,29","14"
"14028","06,16,21,27,30,32","5"
"14027","08,10,14,16,30,31","1"
"14026","01,02,05,06,11,23","14"
"14025","01,05,10,14,16,30","16"
"14024","08,10,16,20,23,30","9"
"14023","07,09,13,17,21,22","10"
"14022","04,06,07,10,21,26","16"
"14021","08,10,15,17,22,29","12"
"14020","09,14,17,23,24,25","15"
"14019","02,10,15,19,20,21","7"
"14018","13,17,18,21,30,33","15"
"14017","04,06,07,14,25,26","10"
"14016","02,03,07,13,21,24","8"
"14015","02,11,19,30,32,33","9"
"14014","04,09,19,22,25,29","15"
"14013","05,09,13,15,17,21","13"
"14012","01,08,11,19,21,24","8"
"14011","09,10,13,14,21,32","2"
"14010","05,07,08,20,31,33","11"
"14009","08,09,19,20,25,32","16"
"14008","05,14,16,21,29,30","12"
"14007","08,10,12,14,18,28","14"
"14006","03,04,07,17,21,27","14"
"14005","15,18,23,27,32,33","4"
"14004","01,04,19,22,24,25","15"
"14003","06,10,11,28,30,33","12"
"14002","04,21,23,31,32,33","4"
"14001","03,09,15,20,27,29","1"
"13154","07,11,14,19,24,29","5"
"13153","08,11,13,18,28,33","10"
"13152","04,06,14,16,18,29","5"
"13151","03,09,10,19,28,33","9"
"13150","01,15,16,25,26,29","10"
"13149","09,18,25,26,30,32","11"
"13148","06,11,12,14,17,22","1"
"13147","02,15,16,17,19,30","8"
"13146","08,20,25,30,32,33","1"
"13145","06,10,13,16,23,24","15"
"13144","05,07,12,19,27,31","2"
"13143","12,18,21,22,27,32","11"
"13142","11,12,14,20,22,29","14"
"13141","03,04,05,25,30,31","4"
"13140","01,05,12,13,21,22","10"
"13139","07,08,11,13,21,27","8"
"13138","04,15,16,24,27,28","3"
"13137","04,17,19,23,24,27","10"
"13136","04,06,14,16,18,26","6"
"13135","09,23,24,25,29,31","12"
"13134","01,17,18,19,25,29","10"
"13133","04,07,12,19,22,25","1"
"13132","20,21,22,23,25,27","12"
"13131","04,06,12,17,19,26","9"
"13130","01,03,15,16,31,33","8"
"13129","05,06,10,14,27,31","14"
"13128","07,13,17,19,25,31","8"
"13127","02,03,13,20,22,33","14"
"13126","04,10,19,27,31,33","16"
"13125","04,06,08,18,25,28","16"
"13124","03,09,15,23,25,30","7"
"13123","01,02,06,11,17,25","2"
"13122","07,10,13,15,26,27","11"
"13121","04,05,06,07,25,27","7"
"13120","05,06,13,18,23,31","11"
"13119","05,15,20,22,26,32","9"
"13118","02,03,17,22,32,33","16"
"13117","09,12,13,24,27,33","16"
"13116","12,15,21,26,32,33","7"
"13115","03,12,16,17,18,27","8"
"13114","04,06,17,21,23,33","7"
"13113","04,07,11,17,24,33","9"
"13112","01,06,12,13,22,31","7"
"13111","01,02,03,06,08,33","13"
"13110","15,17,18,21,29,32","13"
"13109","09,23,24,27,29,32","8"
"13108","16,21,22,28,31,32","5"
"13107","07,09,11,17,28,31","11"
"13106","09,11,23,30,31,32","6"
"13105","01,11,23,27,31,32","9"
"13104","01,02,04,15,17,28","11"
"13103","02,04,09,13,18,20","7"
"13102","02,04,05,06,08,16","3"
"13101","05,07,09,23,27,32","1"
"13100","04,08,11,14,16,20","11"
"13099","05,11,20,21,26,31","3"
"13098","07,15,18,19,20,26","14"
"13097","05,14,17,22,23,25","7"
"13096","01,02,22,28,29,30","15"
"13095","01,06,15,19,28,29","10"
"13094","02,04,14,18,20,22","7"
"13093","01,02,08,26,29,31","14"
"13092","07,11,15,21,26,31","6"
"13091","04,14,24,25,28,31","10"
"13090","02,05,11,23,24,29","8"
"13089","04,08,12,19,21,25","13"
"13088","09,15,20,21,22,24","14"
"13087","02,13,19,23,24,28","5"
"13086","02,04,11,13,16,26","11"
"13085","02,08,12,14,16,32","16"
"13084","05,07,09,11,20,21","3"
"13083","05,06,12,14,19,23","9"
"13082","04,13,14,20,22,30","6"
"13081","01,04,10,13,21,31","13"
"13080","10,11,12,23,28,32","16"
"13079","07,13,17,19,22,26","13"
"13078","03,05,17,18,26,27","15"
"13077","09,14,23,24,26,29","3"
"13076","14,23,24,26,29,30","3"
"13075","04,06,09,25,30,33","14"
"13074","03,06,08,14,19,32","3"
"13073","02,09,13,17,20,28","11"
"13072","02,08,11,14,19,33","9"
"13071","05,12,21,23,26,28","9"
"13070","02,03,09,10,28,30","6"
"13069","07,16,17,18,30,33","6"
"13068","02,07,13,20,25,27","6"
"13067","01,04,09,15,22,30","6"
"13066","01,03,16,17,20,32","7"
"13065","07,18,19,23,29,30","2"
"13064","01,09,13,22,25,32","12"
"13063","10,15,18,20,23,31","12"
"13062","01,06,07,19,22,27","2"
"13061","05,06,07,12,13,18","12"
"13060","05,07,10,13,19,20","15"
"13059","03,10,18,24,27,29","9"
"13058","08,11,17,21,23,24","5"
"13057","13,16,19,23,26,28","5"
"13056","03,12,25,26,28,29","16"
"13055","08,18,19,22,27,32","6"
"13054","03,04,08,14,21,28","14"
"13053","03,12,13,22,30,33","14"
"13052","06,07,14,21,22,24","13"
"13051","08,12,15,19,28,29","2"
"13050","03,07,13,18,22,25","3"
"13049","10,13,14,16,21,32","14"
"13048","10,13,17,28,30,32","4"
"13047","01,08,11,17,27,30","12"
"13046","03,16,19,20,24,26","6"
"13045","06,07,08,14,23,31","12"
"13044","03,05,11,18,26,28","6"
"13043","03,06,14,15,17,25","16"
"13042","01,08,12,13,15,33","3"
"13041","02,10,12,17,23,24","5"
"13040","02,04,10,12,17,30","10"
"13039","01,02,14,15,24,29","6"
"13038","09,10,12,14,15,19","11"
"13037","02,15,18,27,28,32","14"
"13036","04,05,09,27,29,31","13"
"13035","01,14,15,17,26,30","2"
"13034","06,15,20,22,26,33","9"
"13033","05,06,13,17,19,28","1"
"13032","04,21,25,29,30,33","3"
"13031","03,13,14,15,21,33","3"
"13030","07,14,18,25,26,29","6"
"13029","06,07,10,19,23,29","12"
"13028","07,08,14,25,26,28","13"
"13027","01,02,04,12,21,24","12"
"13026","04,11,14,15,22,31","11"
"13025","16,17,18,24,25,30","8"
"13024","04,05,13,23,27,30","9"
"13023","03,06,15,18,30,32","5"
"13022","02,04,07,09,15,20","7"
"13021","01,06,17,19,26,31","11"
"13020","01,07,08,12,16,21","1"
"13019","01,02,05,16,20,26","6"
"13018","02,08,13,28,29,30","5"
"13017","04,06,12,30,31,32","9"
"13016","02,05,06,12,14,28","5"
"13015","05,06,07,11,13,18","15"
"13014","02,04,05,17,19,20","8"
"13013","05,06,13,19,22,28","9"
"13012","06,14,17,22,28,29","2"
"13011","03,12,17,24,27,29","9"
"13010","01,09,11,17,32,33","12"
"13009","01,04,09,13,16,23","2"
"13008","03,08,17,21,25,32","15"
"13007","02,09,15,22,26,32","1"
"13006","09,10,13,17,22,30","13"
"13005","01,13,14,25,31,32","12"
"13004","06,10,16,20,27,32","8"
"13003","22,23,26,27,28,33","9"
"13002","01,16,18,22,28,30","12"
"13001","06,08,14,15,24,25","6"
"12154","05,07,12,16,28,32","4"
"12153","04,05,11,21,27,28","10"
"12152","10,12,18,22,28,29","7"
"12151","05,14,24,25,26,32","1"
"12150","09,11,17,23,24,26","7"
"12149","01,05,13,25,26,32","13"
"12148","03,06,11,17,21,31","7"
"12147","02,12,15,23,24,32","9"
"12146","01,05,07,13,29,32","13"
"12145","05,20,26,27,28,33","3"
"12144","03,10,12,13,27,30","4"
"12143","07,08,18,25,30,32","6"
"12142","05,18,22,28,29,31","6"
"12141","03,05,08,19,20,27","9"
"12140","14,18,27,30,31,33","15"
"12139","08,19,21,24,28,31","15"
"12138","01,07,16,17,19,21","14"
"12137","01,02,04,06,13,17","7"
"12136","02,07,08,17,21,28","11"
"12135","02,05,07,08,11,17","16"
"12134","02,05,06,07,13,23","15"
"12133","01,08,11,20,21,29","2"
"12132","07,12,16,17,21,25","10"
"12131","06,18,19,26,28,32","12"
"12130","01,03,15,20,22,31","3"
"12129","01,07,09,17,21,29","1"
"12128","05,09,12,29,30,31","5"
"12127","01,09,11,21,26,32","8"
"12126","03,05,12,15,23,24","7"
"12125","08,12,13,26,29,33","1"
"12124","06,07,21,25,27,33","11"
"12123","08,10,16,25,28,33","9"
"12122","12,13,19,22,28,29","11"
"12121","01,07,08,20,23,24","11"
"12120","01,04,20,24,28,29","16"
"12119","12,20,25,26,27,28","13"
"12118","05,06,07,12,15,28","11"
"12117","13,15,18,20,24,28","9"
"12116","03,21,26,29,31,32","3"
"12115","03,08,20,24,26,32","14"
"12114","01,06,11,26,27,29","15"
"12113","03,06,09,13,18,32","6"
"12112","08,15,20,21,27,31","6"
"12111","02,09,10,20,22,31","13"
"12110","03,07,10,13,22,32","9"
"12109","02,12,24,26,29,31","3"
"12108","01,09,12,13,19,28","13"
"12107","11,12,15,24,25,31","9"
"12106","13,14,20,22,23,32","16"
"12105","06,13,14,15,17,30","4"
"12104","04,05,09,10,19,28","3"
"12103","04,09,11,14,32,33","2"
"12102","13,25,27,28,29,30","15"
"12101","09,12,17,18,20,33","2"
"12100","05,07,15,18,25,33","10"
"12099","08,12,15,16,21,27","16"
"12098","02,12,19,26,29,31","9"
"12097","05,08,13,14,19,22","6"
"12096","04,07,11,16,29,33","7"
"12095","17,24,27,28,29,30","2"
"12094","06,09,14,16,23,33","15"
"12093","03,05,19,21,24,33","13"
"12092","06,13,17,18,28,32","3"
"12091","01,05,07,08,19,21","16"
"12090","02,13,20,25,29,30","11"
"12089","03,07,10,13,14,25","11"
"12088","03,05,23,24,27,31","15"
"12087","03,10,11,13,14,22","9"
"12086","08,09,13,15,22,23","8"
"12085","05,17,24,30,31,33","5"
"12084","02,10,20,26,28,29","14"
"12083","04,09,14,15,26,33","4"
"12082","02,04,11,18,22,29","6"
"12081","02,05,10,24,25,29","6"
"12080","04,09,14,15,16,27","3"
"12079","06,07,12,24,30,33","12"
"12078","08,15,22,24,28,33","12"
"12077","02,04,13,18,26,28","12"
"12076","11,18,22,27,29,30","15"
"12075","04,06,22,23,29,32","11"
"12074","15,16,18,19,28,32","8"
"12073","04,07,09,10,17,27","5"
"12072","02,03,07,09,13,30","6"
"12071","03,04,19,21,22,23","8"
"12070","02,03,04,24,31,32","11"
"12069","08,10,11,18,20,29","6"
"12068","05,17,22,26,32,33","10"
"12067","04,05,10,21,26,30","16"
"12066","01,02,09,26,29,33","12"
"12065","08,10,18,19,27,31","14"
"12064","05,10,11,16,23,24","11"
"12063","02,10,17,19,24,27","12"
"12062","02,13,16,17,20,31","7"
"12061","03,08,11,12,14,18","14"
"12060","07,10,13,16,17,29","1"
"12059","04,13,21,22,26,31","1"
"12058","03,06,15,20,25,26","4"
"12057","03,05,19,21,27,31","4"
"12056","04,07,14,17,26,31","10"
"12055","04,06,13,20,24,28","1"
"12054","06,14,18,20,30,33","14"
"12053","04,15,22,25,27,33","4"
"12052","02,03,05,06,20,24","4"
"12051","02,12,14,17,30,31","9"
"12050","07,13,15,17,19,24","11"
"12049","04,12,13,19,20,32","2"
"12048","01,05,14,22,24,30","10"
"12047","06,07,11,16,32,33","11"
"12046","04,12,19,20,23,33","6"
"12045","08,11,20,21,27,30","9"
"12044","06,09,10,14,22,25","3"
"12043","02,09,11,21,26,33","3"
"12042","05,06,11,19,24,28","16"
"12041","08,11,15,20,24,32","2"
"12040","03,08,09,22,25,31","10"
"12039","01,02,05,13,22,29","8"
"12038","09,10,11,15,19,33","16"
"12037","05,14,19,24,28,33","9"
"12036","02,11,13,18,19,26","9"
"12035","09,11,12,21,24,26","5"
"12034","02,03,08,23,32,33","16"
"12033","02,03,15,16,17,27","4"
"12032","01,02,10,17,22,24","4"
"12031","04,16,22,24,27,31","3"
"12030","09,10,17,18,21,31","8"
"12029","04,07,15,25,26,28","3"
"12028","10,15,20,21,28,30","11"
"12027","04,16,22,25,30,31","12"
"12026","03,07,09,15,24,25","16"
"12025","03,08,09,17,25,27","6"
"12024","04,12,19,21,25,28","13"
"12023","05,09,15,23,24,33","2"
"12022","04,08,12,24,26,27","4"
"12021","01,15,16,18,22,30","3"
"12020","03,08,12,18,23,29","11"
"12019","07,14,18,20,22,30","16"
"12018","03,05,06,22,26,32","15"
"12017","06,09,14,19,25,28","10"
"12016","02,05,12,17,22,25","8"
"12015","01,03,06,10,21,23","15"
"12014","01,02,05,16,28,30","12"
"12013","06,08,24,29,30,32","13"
"12012","15,17,18,20,23,27","1"
"12011","04,14,15,16,20,26","5"
"12010","01,03,13,19,25,26","10"
"12009","04,16,24,26,27,33","11"
"12008","01,12,20,23,24,29","8"
"12007","10,17,19,27,28,32","4"
"12006","02,22,25,29,32,33","8"
"12005","07,09,18,27,31,33","6"
"12004","01,05,10,11,21,23","16"
"12003","03,06,08,24,29,31","9"
"12002","02,03,07,09,10,32","13"
"12001","01,04,05,09,15,17","6"
"11153","05,08,09,10,20,25","13"
"11152","04,10,11,12,21,26","13"
"11151","07,11,16,19,31,33","10"
"11150","08,10,12,15,22,27","13"
"11149","04,05,06,07,23,31","16"
"11148","05,14,22,23,25,26","14"
"11147","04,08,12,17,18,30","10"
"11146","11,23,26,28,32,33","10"
"11145","02,04,14,15,26,30","4"
"11144","01,02,09,10,16,24","3"
"11143","07,08,12,14,15,30","16"
"11142","12,15,16,26,29,31","2"
"11141","02,04,06,19,24,29","11"
"11140","04,18,20,22,27,29","6"
"11139","08,20,24,27,30,31","3"
"11138","01,05,15,24,28,32","7"
"11137","02,11,18,23,30,33","13"
"11136","02,04,06,20,22,31","7"
"11135","12,13,17,20,25,26","12"
"11134","01,02,06,07,30,31","10"
"11133","12,14,20,21,25,31","16"
"11132","02,05,12,13,25,33","7"
"11131","02,07,09,17,21,25","1"
"11130","07,14,18,23,25,32","15"
"11129","07,10,11,21,23,26","6"
"11128","09,11,14,17,19,23","12"
"11127","16,19,22,23,27,29","11"
"11126","03,07,13,18,23,26","16"
"11125","03,10,15,24,27,32","8"
"11124","09,18,19,26,31,32","16"
"11123","01,04,05,14,19,28","16"
"11122","10,12,18,26,27,31","3"
"11121","04,14,22,25,32,33","2"
"11120","04,14,17,28,30,33","7"
"11119","09,12,14,19,28,32","1"
"11118","05,06,11,14,20,21","10"
"11117","08,10,19,26,28,30","4"
"11116","01,07,11,12,17,27","5"
"11115","07,08,09,12,17,33","16"
"11114","01,14,15,16,30,32","9"
"11113","06,10,11,25,32,33","5"
"11112","03,05,16,18,23,24","15"
"11111","01,03,05,20,25,27","4"
"11110","12,14,21,26,28,33","12"
"11109","01,03,09,15,16,33","15"
"11108","02,17,22,26,29,33","10"
"11107","04,09,16,17,22,29","15"
"11106","02,11,12,14,24,32","14"
"11105","04,06,23,25,27,28","1"
"11104","09,10,16,20,25,29","9"
"11103","04,05,10,13,15,16","12"
"11102","01,05,13,21,27,31","11"
"11101","06,10,19,23,29,31","6"
"11100","07,11,21,23,31,32","5"
"11099","10,12,13,21,26,27","14"
"11098","03,07,20,21,22,32","5"
"11097","09,17,19,20,21,26","16"
"11096","01,04,07,13,14,19","15"
"11095","03,07,08,10,23,24","5"
"11094","09,11,12,17,18,19","5"
"11093","04,07,11,13,23,30","9"
"11092","05,10,17,26,31,32","4"
"11091","09,15,21,23,28,30","3"
"11090","02,05,14,18,21,25","16"
"11089","01,02,11,24,29,30","12"
"11088","03,09,17,20,21,29","4"
"11087","02,03,04,05,18,28","1"
"11086","06,07,09,12,17,24","9"
"11085","03,06,11,21,24,31","10"
"11084","09,10,12,16,18,32","15"
"11083","07,16,18,24,28,29","6"
"11082","07,16,17,20,25,26","4"
"11081","06,14,19,23,25,32","12"
"11080","02,07,09,25,31,32","9"
"11079","03,14,15,16,24,29","5"
"11078","03,05,13,20,22,29","9"
"11077","01,07,08,15,26,29","10"
"11076","06,19,21,26,32,33","13"
"11075","07,09,10,12,31,32","13"
"11074","02,21,26,28,29,32","1"
"11073","03,04,05,12,17,21","14"
"11072","01,06,10,11,18,27","12"
"11071","01,02,15,22,28,30","2"
"11070","01,03,05,12,21,28","12"
"11069","02,13,16,18,24,30","12"
"11068","03,07,10,15,19,24","10"
"11067","17,19,20,24,25,27","12"
"11066","04,06,14,17,30,32","12"
"11065","04,16,23,25,27,29","3"
"11064","03,06,07,29,30,33","2"
"11063","04,06,13,15,18,19","5"
"11062","04,08,09,10,29,30","3"
"11061","02,03,08,13,19,21","3"
"11060","10,11,13,21,27,31","1"
"11059","24,26,27,29,31,33","16"
"11058","07,18,22,30,32,33","6"
"11057","04,06,20,21,26,33","2"
"11056","13,16,19,20,23,25","10"
"11055","08,13,16,17,29,32","16"
"11054","08,11,16,17,22,33","8"
"11053","03,06,10,12,22,30","15"
"11052","04,05,08,19,27,28","8"
"11051","01,07,11,14,15,16","14"
"11050","04,05,19,22,28,29","15"
"11049","01,11,17,18,27,31","14"
"11048","10,14,18,25,26,27","15"
"11047","04,13,23,25,27,33","14"
"11046","09,17,18,26,29,30","8"
"11045","02,16,17,20,26,32","8"
"11044","03,14,16,26,27,31","9"
"11043","04,13,14,17,25,31","4"
"11042","05,13,15,17,19,21","15"
"11041","04,10,12,13,30,32","13"
"11040","05,11,14,24,26,28","13"
"11039","03,07,10,16,24,29","13"
"11038","02,14,15,19,23,24","12"
"11037","01,03,04,06,17,25","11"
"11036","02,11,20,22,24,31","5"
"11035","13,14,18,20,27,31","2"
"11034","13,14,17,19,24,31","8"
"11033","02,08,12,13,19,29","4"
"11032","03,05,07,13,14,15","15"
"11031","16,17,24,28,29,32","12"
"11030","02,09,19,24,25,33","10"
"11029","01,04,09,10,20,31","7"
"11028","01,04,05,14,16,17","1"
"11027","13,18,21,22,25,26","1"
"11026","07,08,17,19,21,26","12"
"11025","08,25,26,31,32,33","9"
"11024","05,07,10,19,26,31","14"
"11023","02,03,06,21,22,25","5"
"11022","02,07,14,16,17,21","5"
"11021","01,02,14,18,25,31","8"
"11020","12,16,17,19,24,30","5"
"11019","02,04,12,19,32,33","16"
"11018","13,15,18,28,30,33","1"
"11017","02,06,15,23,26,33","8"
"11016","03,04,16,17,22,29","13"
"11015","03,06,13,26,27,29","7"
"11014","05,07,10,11,23,26","16"
"11013","01,03,13,16,21,22","8"
"11012","07,08,11,13,15,26","13"
"11011","01,12,18,19,21,24","10"
"11010","01,04,05,09,15,19","13"
"11009","17,18,23,24,25,26","4"
"11008","10,12,13,17,24,31","15"
"11007","01,09,17,24,26,31","5"
"11006","01,03,05,13,16,18","5"
"11005","06,09,12,14,20,22","13"
"11004","04,06,08,10,13,26","5"
"11003","13,14,21,22,23,27","4"
"11002","06,08,12,17,28,33","5"
"11001","03,09,20,24,26,32","10"
"10153","03,06,12,19,30,31","13"
"10152","04,09,17,21,25,31","1"
"10151","02,13,14,17,19,26","14"
"10150","02,17,18,23,29,30","6"
"10149","02,07,08,16,25,30","9"
"10148","01,03,07,18,23,27","12"
"10147","02,08,15,18,24,30","3"
"10146","01,17,18,22,25,32","1"
"10145","03,21,24,27,28,31","8"
"10144","02,03,08,15,19,21","11"
"10143","09,16,18,26,30,31","14"
"10142","02,16,18,23,26,27","10"
"10141","02,03,07,18,23,27","6"
"10140","01,12,13,18,26,29","15"
"10139","11,13,18,20,26,31","9"
"10138","01,21,23,24,26,30","5"
"10137","07,09,10,13,19,33","6"
"10136","04,10,23,24,26,33","10"
"10135","04,10,13,25,26,30","10"
"10134","09,15,16,22,27,28","6"
"10133","03,09,17,21,26,32","1"
"10132","02,10,12,18,24,33","15"
"10131","05,06,15,16,19,26","6"
"10130","01,02,07,15,21,31","16"
"10129","04,08,14,25,28,32","16"
"10128","04,11,19,20,24,28","12"
"10127","01,04,08,17,25,33","1"
"10126","03,13,18,20,27,28","5"
"10125","06,07,13,23,28,29","9"
"10124","02,06,08,11,12,25","2"
"10123","06,12,15,18,29,32","10"
"10122","02,09,12,16,25,27","6"
"10121","08,11,13,18,25,30","15"
"10120","01,02,05,06,10,29","16"
"10119","07,17,25,27,30,31","9"
"10118","05,08,11,13,15,25","5"
"10117","01,08,20,22,24,28","1"
"10116","05,09,10,20,22,26","7"
"10115","01,22,24,25,29,33","15"
"10114","01,08,11,15,17,25","1"
"10113","05,10,15,18,20,28","10"
"10112","01,08,18,24,29,30","16"
"10111","04,07,08,13,17,18","10"
"10110","01,03,12,24,26,27","1"
"10109","04,15,18,25,29,32","15"
"10108","02,04,08,20,23,24","7"
"10107","08,12,15,17,22,33","16"
"10106","02,06,08,15,26,29","16"
"10105","01,08,09,19,21,31","11"
"10104","07,17,23,24,27,32","2"
"10103","06,09,14,17,20,33","9"
"10102","04,11,16,20,22,29","10"
"10101","04,09,18,21,25,26","6"
"10100","01,06,12,22,23,26","8"
"10099","03,04,17,24,27,30","6"
"10098","01,03,08,16,29,33","7"
"10097","10,16,18,21,24,26","1"
"10096","07,12,21,23,24,28","3"
"10095","09,11,16,17,25,27","14"
"10094","03,05,07,27,31,32","10"
"10093","09,10,19,28,32,33","6"
"10092","03,13,19,27,28,30","2"
"10091","06,13,16,20,22,24","16"
"10090","01,06,10,15,25,31","14"
"10089","07,08,09,16,23,26","1"
"10088","05,06,15,23,27,30","12"
"10087","01,08,16,17,25,30","10"
"10086","05,21,28,29,30,31","8"
"10085","01,08,12,13,24,27","8"
"10084","02,10,14,18,20,30","3"
"10083","02,20,21,22,23,31","12"
"10082","01,08,13,14,27,31","2"
"10081","02,03,09,24,26,27","5"
"10080","08,10,13,14,16,23","16"
"10079","08,11,12,14,18,22","2"
"10078","01,03,09,11,17,23","12"
"10077","02,08,14,20,21,24","9"
"10076","01,12,14,29,31,32","15"
"10075","05,09,12,13,15,22","14"
"10074","02,10,17,18,19,29","15"
"10073","01,16,20,23,27,31","2"
"10072","06,08,22,23,30,31","1"
"10071","05,13,14,17,20,26","1"
"10070","08,13,23,27,31,33","7"
"10069","12,14,20,22,24,32","11"
"10068","03,13,18,20,23,28","13"
"10067","01,07,10,14,21,25","1"
"10066","01,03,21,22,31,32","7"
"10065","02,07,08,17,30,32","12"
"10064","08,14,25,26,30,31","11"
"10063","02,06,10,17,23,24","3"
"10062","11,13,15,20,31,33","3"
"10061","02,04,16,19,22,26","12"
"10060","01,08,15,18,22,27","9"
"10059","01,09,11,12,18,30","10"
"10058","01,04,11,17,19,29","12"
"10057","05,11,12,19,25,32","5"
"10056","01,02,03,08,13,32","7"
"10055","02,03,13,19,20,23","8"
"10054","01,06,08,12,14,25","6"
"10053","03,22,24,27,28,30","14"
"10052","01,02,19,23,27,29","10"
"10051","04,17,23,27,28,32","3"
"10050","07,21,22,26,28,30","11"
"10049","01,06,10,26,27,28","2"
"10048","01,06,08,10,23,33","2"
"10047","03,10,13,20,21,32","15"
"10046","11,12,21,23,27,32","5"
"10045","02,03,04,13,20,29","1"
"10044","03,09,21,23,27,31","5"
"10043","04,10,19,22,28,33","4"
"10042","03,06,11,20,31,32","10"
"10041","03,05,13,19,25,29","12"
"10040","12,19,24,25,30,32","11"
"10039","08,17,21,23,25,32","12"
"10038","01,06,07,11,13,16","1"
"10037","03,16,19,21,24,26","6"
"10036","06,13,14,28,29,30","8"
"10035","09,10,11,18,19,21","10"
"10034","06,11,13,22,25,32","12"
"10033","08,10,11,12,25,29","9"
"10032","08,18,21,28,29,33","8"
"10031","05,07,13,24,25,28","4"
"10030","03,06,10,16,25,31","5"
"10029","01,05,14,16,17,22","3"
"10028","01,03,06,12,16,32","12"
"10027","03,04,15,25,26,30","13"
"10026","02,04,05,08,19,22","12"
"10025","04,05,07,10,13,25","11"
"10024","07,16,26,27,29,31","14"
"10023","02,09,11,22,24,27","11"
"10022","01,02,18,29,31,32","2"
"10021","02,09,16,17,19,25","4"
"10020","05,06,14,22,24,26","9"
"10019","02,10,22,24,26,27","6"
"10018","11,28,29,30,32,33","2"
"10017","01,03,06,11,12,23","11"
"10016","02,08,10,12,30,33","16"
"10015","01,04,16,21,23,28","6"
"10014","01,03,07,14,26,28","2"
"10013","01,02,03,16,18,23","12"
"10012","02,08,13,14,25,33","10"
"10011","07,08,14,22,24,30","7"
"10010","07,08,12,15,22,26","8"
"10009","01,09,13,21,24,32","6"
"10008","05,07,13,15,18,30","14"
"10007","14,22,27,28,30,33","14"
"10006","03,05,07,13,14,18","5"
"10005","03,05,06,08,17,18","14"
"10004","01,12,13,16,23,28","7"
"10003","14,22,26,27,28,31","4"
"10002","03,06,07,23,30,33","13"
"10001","07,17,18,27,29,32","13"
"9154","01,07,12,14,18,25","16"
"9153","06,07,08,20,21,25","10"
"9152","03,04,19,21,27,28","5"
"9151","06,08,10,16,25,30","14"
"9150","04,06,07,16,19,20","4"
"9149","01,03,16,18,22,29","4"
"9148","06,12,15,22,29,32","10"
"9147","06,08,10,18,22,32","16"
"9146","03,09,16,20,22,33","15"
"9145","03,05,11,15,26,33","11"
"9144","01,05,10,17,18,29","12"
"9143","05,09,11,17,23,28","10"
"9142","07,11,15,19,20,24","13"
"9141","02,13,21,28,29,31","9"
"9140","04,05,11,18,22,33","12"
"9139","01,05,15,17,27,29","2"
"9138","04,07,14,26,32,33","14"
"9137","08,12,14,15,17,21","1"
"9136","01,04,14,22,30,33","1"
"9135","01,03,14,19,30,33","16"
"9134","03,05,12,15,28,33","6"
